Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,1,16,2,1910,1800,2237,2120,XE,1285,N11107,147,140,95,77,70,ORD,EWR,719,11,41,0,,0,0,0,77,0,0
2007,1,15,1,1137,1100,1450,1414,XE,1202,N11164,133,134,104,36,37,ORD,EWR,719,8,21,0,,0,0,0,2,0,34
2007,1,4,4,1149,1200,1350,1417,XE,2235,N12934,61,77,46,-27,-11,ORD,CLE,316,5,10,0,,0,0,0,0,0,0
2007,1,6,6,652,700,945,1014,XE,1222,N12567,113,134,86,-29,-8,ORD,EWR,719,9,18,0,,0,0,0,0,0,0
2007,1,24,3,1340,1330,1559,1550,XE,3020,N14977,79,80,50,9,10,ORD,CLE,316,7,22,0,,0,0,0,0,0,0
2007,1,23,2,1253,1255,1540,1609,XE,1204,N13553,107,134,88,-29,-2,ORD,EWR,719,6,13,0,,0,0,0,0,0,0
2007,1,25,4,555,602,818,820,XE,2508,N16502,83,78,52,-2,-7,ORD,CLE,316,15,16,0,,0,0,0,0,0,0
2007,1,24,3,1851,1900,2146,2220,XE,1206,N15574,115,140,92,-34,-9,ORD,EWR,719,9,14,0,,0,0,0,0,0,0
2007,1,17,3,1743,1745,2002,2003,XE,2023,N12564,79,78,51,-1,-2,ORD,CLE,316,8,20,0,,0,0,0,0,0,0
2007,1,23,2,1850,1900,2213,2220,XE,1206,N12563,143,140,88,-7,-10,ORD,EWR,719,20,35,0,,0,0,0,0,0,0
2007,1,25,4,1332,1330,1644,1550,XE,3020,N12540,132,80,62,54,2,ORD,CLE,316,6,64,0,,0,0,0,54,0,0
2007,1,8,1,1207,1210,1412,1427,XE,2715,N13964,65,77,47,-15,-3,ORD,CLE,316,6,12,0,,0,0,0,0,0,0
2007,1,9,2,841,825,1052,1045,XE,2728,N11184,71,80,48,7,16,ORD,CLE,316,7,16,0,,0,0,0,0,0,0
2007,1,22,1,1453,1500,1756,1750,XE,2836,N11176,183,170,151,6,-7,ORD,IAH,925,18,14,0,,0,0,0,0,0,0
2007,1,10,3,1204,1210,1452,1457,XE,2068,N18114,168,167,138,-5,-6,ORD,IAH,925,8,22,0,,0,0,0,0,0,0
2007,1,23,2,822,825,1030,1045,XE,2728,N14198,68,80,48,-15,-3,ORD,CLE,316,5,15,0,,0,0,0,0,0,0
2007,1,16,2,1939,1900,2310,2220,XE,1206,N13538,151,140,97,50,39,ORD,EWR,719,13,41,0,,0,0,0,50,0,0
2007,1,1,1,1325,1325,1548,1547,XE,3020,N14933,83,82,56,1,0,ORD,CLE,316,10,17,0,,0,0,0,0,0,0
2007,1,23,2,557,602,825,820,XE,2508,N16501,88,78,61,5,-5,ORD,CLE,316,8,19,0,,0,0,0,0,0,0
2007,1,5,5,1215,1210,1500,1459,XE,2068,N11109,165,169,138,1,5,ORD,IAH,925,10,17,0,,0,0,0,0,0,0
2007,1,21,7,1110,1100,1404,1414,XE,1202,N27152,114,134,91,-10,10,ORD,EWR,719,10,13,0,,0,0,0,0,0,0
2007,1,15,1,1206,1210,1413,1427,XE,2715,N11551,67,77,50,-14,-4,ORD,CLE,316,6,11,0,,0,0,0,0,0,0
2007,1,6,6,1400,1410,1604,1632,XE,3238,N14942,64,82,43,-28,-10,ORD,CLE,316,9,12,0,,0,0,0,0,0,0
2007,1,3,3,1337,1325,1552,1547,XE,3020,N14947,75,82,47,5,12,ORD,CLE,316,11,17,0,,0,0,0,0,0,0
2007,1,16,2,1147,1100,1453,1414,XE,1202,N17108,126,134,87,39,47,ORD,EWR,719,13,26,0,,0,0,0,39,0,0
2007,1,28,7,1405,1330,1621,1550,XE,3020,N16561,76,80,61,31,35,ORD,CLE,316,5,10,0,,0,0,0,8,0,23
2007,1,30,2,850,825,1059,1045,XE,2728,N11199,69,80,48,14,25,ORD,CLE,316,8,13,0,,0,0,0,0,0,0
2007,1,21,7,1410,1330,1623,1550,XE,3020,N16951,73,80,53,33,40,ORD,CLE,316,8,12,0,,0,0,2,0,0,31
2007,1,19,5,1901,1800,2237,2120,XE,1285,N14125,156,140,87,77,61,ORD,EWR,719,23,46,0,,0,0,0,16,0,61
2007,1,22,1,1334,1330,1600,1550,XE,3020,N11565,86,80,51,10,4,ORD,CLE,316,7,28,0,,0,0,0,0,0,0
2007,1,19,5,838,825,1109,1045,XE,2728,N13990,91,80,58,24,13,ORD,CLE,316,6,27,0,,0,0,0,11,0,13
2007,1,13,6,1521,1510,1814,1824,XE,1200,N12957,113,134,96,-10,11,ORD,EWR,719,6,11,0,,0,0,0,0,0,0
2007,1,22,1,929,930,1217,1212,XE,2324,N12163,168,162,150,5,-1,ORD,IAH,925,7,11,0,,0,0,0,0,0,0
2007,1,29,1,921,825,1142,1045,XE,2728,N13970,81,80,51,57,56,ORD,CLE,316,10,20,0,,0,0,6,1,0,50
2007,1,12,5,1209,1210,1414,1427,XE,2715,N13566,65,77,49,-13,-1,ORD,CLE,316,7,9,0,,0,0,0,0,0,0
2007,1,12,5,931,935,1143,1148,XE,2720,N12569,72,73,48,-5,-4,ORD,CLE,316,9,15,0,,0,0,0,0,0,0
2007,1,10,3,1752,1800,2124,2120,XE,1285,N11189,152,140,91,4,-8,ORD,EWR,719,5,56,0,,0,0,0,0,0,0
2007,1,6,6,935,940,1153,1153,XE,2728,N14933,78,73,52,0,-5,ORD,CLE,316,7,19,0,,0,0,0,0,0,0
2007,1,24,3,1247,1255,1601,1609,XE,1204,N13968,134,134,94,-8,-8,ORD,EWR,719,17,23,0,,0,0,0,0,0,0
2007,1,12,5,1345,1255,1717,1609,XE,1204,N26549,152,134,102,68,50,ORD,EWR,719,6,44,0,,0,0,0,23,0,45
2007,1,10,3,929,935,1141,1148,XE,2720,N13566,72,73,46,-7,-6,ORD,CLE,316,6,20,0,,0,0,0,0,0,0
2007,1,29,1,1231,1210,1528,1457,XE,2068,N14116,177,167,149,31,21,ORD,IAH,925,6,22,0,,0,0,5,10,0,16
2007,1,17,3,2108,1800,8,2120,XE,1285,N11150,120,140,88,168,188,ORD,EWR,719,12,20,0,,0,0,0,0,0,168
2007,1,11,4,931,935,1145,1148,XE,2720,N12921,74,73,50,-3,-4,ORD,CLE,316,6,18,0,,0,0,0,0,0,0
2007,1,26,5,1205,1210,1442,1457,XE,2068,N16178,157,167,131,-15,-5,ORD,IAH,925,10,16,0,,0,0,0,0,0,0
2007,1,14,7,1554,1600,1824,1825,XE,2134,N15986,90,85,60,-1,-6,ORD,CLE,316,7,23,0,,0,0,0,0,0,0
2007,1,24,3,1202,1210,1414,1427,XE,2715,N14952,72,77,50,-13,-8,ORD,CLE,316,8,14,0,,0,0,0,0,0,0
2007,1,5,5,837,825,1103,1045,XE,2728,N17196,86,80,65,18,12,ORD,CLE,316,8,13,0,,0,12,0,6,0,0
2007,1,25,4,1831,1745,2056,2003,XE,2023,N12540,85,78,49,53,46,ORD,CLE,316,5,31,0,,0,13,0,7,0,33
2007,1,7,7,1615,1600,1832,1825,XE,3238,N14998,77,85,54,7,15,ORD,CLE,316,8,15,0,,0,0,0,0,0,0
2007,1,7,7,1815,1745,2033,2003,XE,2023,N16541,78,78,52,30,30,ORD,CLE,316,6,20,0,,0,0,0,0,0,30
2007,1,8,1,819,825,1031,1045,XE,2728,N13550,72,80,50,-14,-6,ORD,CLE,316,7,15,0,,0,0,0,0,0,0
2007,1,25,4,1235,1210,1501,1457,XE,2068,N11127,146,167,122,4,25,ORD,IAH,925,8,16,0,,0,0,0,0,0,0
2007,1,9,2,1534,1500,1819,1750,XE,2836,N11137,165,170,134,29,34,ORD,IAH,925,12,19,0,,0,0,0,1,0,28
2007,1,16,2,942,930,1228,1212,XE,2324,N23139,166,162,149,16,12,ORD,IAH,925,7,10,0,,0,5,0,4,0,7
2007,1,3,3,658,700,939,950,XE,2957,N14116,161,170,137,-11,-2,ORD,IAH,925,11,13,0,,0,0,0,0,0,0
2007,1,26,5,558,602,813,820,XE,2508,N14937,75,78,48,-7,-4,ORD,CLE,316,9,18,0,,0,0,0,0,0,0
2007,1,23,2,1201,1210,1446,1457,XE,2068,N14203,165,167,146,-11,-9,ORD,IAH,925,10,9,0,,0,0,0,0,0,0
2007,1,31,3,1750,1800,2145,2120,XE,1285,N13133,175,140,85,25,-10,ORD,EWR,719,4,86,0,,0,0,0,25,0,0
2007,1,10,3,1750,1745,2014,2003,XE,2023,N12567,84,78,48,11,5,ORD,CLE,316,7,29,0,,0,0,0,0,0,0
2007,1,18,4,1455,1500,1813,1750,XE,2836,N34110,198,170,169,23,-5,ORD,IAH,925,13,16,0,,0,0,0,23,0,0
2007,1,1,1,1204,1210,1435,1459,XE,2068,N11165,151,169,125,-24,-6,ORD,IAH,925,16,10,0,,0,0,0,0,0,0
2007,1,30,2,1537,1545,1913,1807,XE,2134,N13997,156,82,58,66,-8,ORD,CLE,316,6,92,0,,0,0,0,66,0,0
2007,1,14,7,1818,1800,2126,2120,XE,1285,N11127,128,140,95,6,18,ORD,EWR,719,10,23,0,,0,0,0,0,0,0
2007,1,9,2,1854,1900,2151,2220,XE,1206,N13566,117,140,95,-29,-6,ORD,EWR,719,8,14,0,,0,0,0,0,0,0
2007,1,3,3,1152,1200,1400,1417,XE,2235,N12946,68,77,47,-17,-8,ORD,CLE,316,5,16,0,,0,0,0,0,0,0
2007,1,17,3,2001,2000,2215,2211,XE,2701,N13118,74,71,49,4,1,ORD,CLE,316,6,19,0,,0,0,0,0,0,0
2007,1,22,1,1738,1745,2009,2003,XE,2023,N11565,91,78,51,6,-7,ORD,CLE,316,12,28,0,,0,0,0,0,0,0
2007,1,2,2,651,700,944,950,XE,2957,N14198,173,170,148,-6,-9,ORD,IAH,925,9,16,0,,0,0,0,0,0,0
2007,1,15,1,923,930,1229,1212,XE,2324,N10156,186,162,156,17,-7,ORD,IAH,925,8,22,0,,0,0,0,17,0,0
2007,1,17,3,558,602,821,820,XE,2508,N16501,83,78,52,1,-4,ORD,CLE,316,12,19,0,,0,0,0,0,0,0
2007,1,8,1,1735,1745,1942,2003,XE,2023,N13970,67,78,48,-21,-10,ORD,CLE,316,6,13,0,,0,0,0,0,0,0
2007,1,5,5,1317,1325,1538,1547,XE,3020,N14942,81,82,58,-9,-8,ORD,CLE,316,8,15,0,,0,0,0,0,0,0
2007,1,15,1,1543,1500,1844,1750,XE,2836,N13202,181,170,152,54,43,ORD,IAH,925,7,22,0,,0,0,7,11,0,36
2007,1,15,1,2217,1255,113,1609,XE,1204,N16502,116,134,83,544,562,ORD,EWR,719,9,24,0,,0,544,0,0,0,0
2007,1,12,5,559,602,818,820,XE,2508,N16510,79,78,58,-2,-3,ORD,CLE,316,7,14,0,,0,0,0,0,0,0
2007,1,4,4,654,700,1035,950,XE,2957,N16112,221,170,180,45,-6,ORD,IAH,925,15,26,0,,0,0,0,45,0,0
2007,1,12,5,818,825,1040,1045,XE,2728,N14940,82,80,60,-5,-7,ORD,CLE,316,6,16,0,,0,0,0,0,0,0
2007,1,9,2,934,935,1156,1148,XE,2720,N17984,82,73,49,8,-1,ORD,CLE,316,8,25,0,,0,0,0,0,0,0
2007,1,29,1,1855,1900,2244,2220,XE,1206,N18556,169,140,91,24,-5,ORD,EWR,719,8,70,0,,0,0,0,24,0,0
2007,1,29,1,1208,1210,1429,1427,XE,2715,N13903,81,77,57,2,-2,ORD,CLE,316,6,18,0,,0,0,0,0,0,0
2007,1,16,2,1202,1210,1419,1427,XE,2715,N14952,77,77,54,-8,-8,ORD,CLE,316,8,15,0,,0,0,0,0,0,0
2007,1,11,4,1200,1210,1417,1427,XE,2715,N11544,77,77,52,-10,-10,ORD,CLE,316,5,20,0,,0,0,0,0,0,0
2007,1,25,4,1500,1500,1741,1750,XE,2836,N12166,161,170,125,-9,0,ORD,IAH,925,18,18,0,,0,0,0,0,0,0
2007,1,29,1,554,602,822,820,XE,2508,N16501,88,78,50,2,-8,ORD,CLE,316,16,22,0,,0,0,0,0,0,0
2007,1,18,4,922,930,1209,1212,XE,2324,N41104,167,162,150,-3,-8,ORD,IAH,925,8,9,0,,0,0,0,0,0,0
2007,1,19,5,1658,1545,1922,1807,XE,2134,N11539,84,82,50,75,73,ORD,CLE,316,9,25,0,,0,0,0,2,0,73
2007,1,15,1,821,825,1051,1045,XE,2728,N14938,90,80,55,6,-4,ORD,CLE,316,5,30,0,,0,0,0,0,0,0
2007,1,25,4,1952,2000,2200,2211,XE,2701,N14505,68,71,49,-11,-8,ORD,CLE,316,4,15,0,,0,0,0,0,0,0
2007,1,14,7,1214,1210,1459,1457,XE,2068,N14125,165,167,145,2,4,ORD,IAH,925,7,13,0,,0,0,0,0,0,0
2007,1,23,2,1957,2000,2205,2211,XE,2701,N16511,68,71,48,-6,-3,ORD,CLE,316,4,16,0,,0,0,0,0,0,0
2007,1,2,2,1734,1745,1945,2003,XE,2023,N13958,71,78,49,-18,-11,ORD,CLE,316,5,17,0,,0,0,0,0,0,0
2007,1,29,1,1309,1255,1627,1609,XE,1204,N14902,138,134,91,18,14,ORD,EWR,719,5,42,0,,0,0,0,18,0,0
2007,1,11,4,1204,1210,1459,1457,XE,2068,N17196,175,167,139,2,-6,ORD,IAH,925,9,27,0,,0,0,0,0,0,0
2007,1,13,6,927,935,1139,1148,XE,3088,N14508,72,73,55,-9,-8,ORD,CLE,316,5,12,0,,0,0,0,0,0,0
2007,1,19,5,1200,1210,1454,1457,XE,2068,N21130,174,167,149,-3,-10,ORD,IAH,925,18,7,0,,0,0,0,0,0,0
2007,1,4,4,1200,1210,1500,1459,XE,2068,N16178,180,169,151,1,-10,ORD,IAH,925,14,15,0,,0,0,0,0,0,0
2007,1,14,7,1321,1255,1614,1609,XE,1204,N12957,113,134,97,5,26,ORD,EWR,719,6,10,0,,0,0,0,0,0,0
2007,1,22,1,835,825,1045,1045,XE,2728,N14952,70,80,49,0,10,ORD,CLE,316,6,15,0,,0,0,0,0,0,0
2007,1,27,6,1505,1510,1807,1824,XE,1200,N13997,122,134,89,-17,-5,ORD,EWR,719,16,17,0,,0,0,0,0,0,0
2007,1,21,7,1902,1600,2109,1825,XE,2134,N16951,67,85,48,164,182,ORD,CLE,316,8,11,0,,0,0,28,0,0,136
2007,1,5,5,554,600,811,818,XE,2508,N16502,77,78,52,-7,-6,ORD,CLE,316,10,15,0,,0,0,0,0,0,0
2007,1,15,1,1651,1545,1920,1807,XE,2134,N18557,89,82,48,73,66,ORD,CLE,316,6,35,0,,0,0,6,7,0,60
2007,1,26,5,921,930,1206,1212,XE,2324,N13118,165,162,132,-6,-9,ORD,IAH,925,20,13,0,,0,0,0,0,0,0
2007,1,22,1,600,602,817,820,XE,2508,N18557,77,78,54,-3,-2,ORD,CLE,316,9,14,0,,0,0,0,0,0,0
2007,1,8,1,1212,1210,1450,1457,XE,2068,N12172,158,167,135,-7,2,ORD,IAH,925,11,12,0,,0,0,0,0,0,0
2007,1,22,1,1206,1210,1411,1427,XE,2715,N15948,65,77,47,-16,-4,ORD,CLE,316,6,12,0,,0,0,0,0,0,0
2007,1,29,1,1923,1745,2156,2003,XE,2023,N14950,93,78,49,113,98,ORD,CLE,316,6,38,0,,0,0,0,15,0,98
2007,1,8,1,601,602,829,820,XE,2508,N14505,88,78,65,9,-1,ORD,CLE,316,6,17,0,,0,0,0,0,0,0
2007,1,16,2,849,825,1100,1045,XE,2728,N12145,71,80,54,15,24,ORD,CLE,316,8,9,0,,0,0,0,1,0,14
2007,1,15,1,1941,1900,2322,2220,XE,1206,N16999,161,140,95,62,41,ORD,EWR,719,6,60,0,,0,0,0,62,0,0
2007,1,30,2,2024,2000,2240,2211,XE,2701,N17507,76,71,50,29,24,ORD,CLE,316,6,20,0,,0,0,0,5,0,24
2007,1,17,3,1346,1100,1734,1414,XE,1202,N11119,168,134,108,200,166,ORD,EWR,719,8,52,0,,0,0,0,34,0,166
2007,1,18,4,1124,1100,1434,1414,XE,1202,N24128,130,134,111,20,24,ORD,EWR,719,6,13,0,,0,10,0,0,0,10
2007,1,10,3,557,602,817,820,XE,2508,N14505,80,78,56,-3,-5,ORD,CLE,316,7,17,0,,0,0,0,0,0,0
2007,1,25,4,1025,935,1241,1148,XE,2720,N13913,76,73,53,53,50,ORD,CLE,316,8,15,0,,0,0,0,5,0,48
2007,1,24,3,925,935,1141,1148,XE,2720,N14977,76,73,51,-7,-10,ORD,CLE,316,6,19,0,,0,0,0,0,0,0
2007,1,19,5,2028,2000,2235,2211,XE,2701,N19503,67,71,48,24,28,ORD,CLE,316,6,13,0,,0,0,0,0,0,24
2007,1,10,3,821,825,1027,1045,XE,2728,N11150,66,80,46,-18,-4,ORD,CLE,316,7,13,0,,0,0,0,0,0,0
2007,1,24,3,1055,1100,1347,1414,XE,1202,N14558,112,134,95,-27,-5,ORD,EWR,719,7,10,0,,0,0,0,0,0,0
2007,1,2,2,856,825,1101,1045,XE,2728,N11535,65,80,47,16,31,ORD,CLE,316,6,12,0,,0,2,0,0,0,14
2007,1,3,3,551,600,757,818,XE,2508,N12519,66,78,52,-21,-9,ORD,CLE,316,5,9,0,,0,0,0,0,0,0
2007,1,23,2,930,935,1143,1148,XE,2720,N16559,73,73,47,-5,-5,ORD,CLE,316,7,19,0,,0,0,0,0,0,0
2007,1,23,2,1050,1100,1340,1414,XE,1202,N34111,110,134,89,-34,-10,ORD,EWR,719,6,15,0,,0,0,0,0,0,0
2007,1,10,3,1103,1100,1438,1414,XE,1202,N12126,155,134,104,24,3,ORD,EWR,719,7,44,0,,0,0,0,24,0,0
2007,1,7,7,1156,1200,1410,1417,XE,2235,N14942,74,77,53,-7,-4,ORD,CLE,316,7,14,0,,0,0,0,0,0,0
2007,1,26,5,1408,1330,1620,1550,XE,3020,N12564,72,80,52,30,38,ORD,CLE,316,6,14,0,,0,0,0,2,0,28
2007,1,24,3,1452,1500,1745,1750,XE,2836,N17108,173,170,156,-5,-8,ORD,IAH,925,7,10,0,,0,0,0,0,0,0
2007,1,25,4,1544,1545,1907,1807,XE,2134,N11535,143,82,54,60,-1,ORD,CLE,316,7,82,0,,0,0,0,60,0,0
2007,1,25,4,1158,1210,1412,1427,XE,2715,N16987,74,77,49,-15,-12,ORD,CLE,316,8,17,0,,0,0,0,0,0,0
2007,1,18,4,815,825,1028,1045,XE,2728,N15948,73,80,51,-17,-10,ORD,CLE,316,6,16,0,,0,0,0,0,0,0
2007,1,24,3,923,930,1215,1212,XE,2324,N14158,172,162,156,3,-7,ORD,IAH,925,5,11,0,,0,0,0,0,0,0
2007,1,11,4,1924,1745,2132,2003,XE,2023,N14177,68,78,47,89,99,ORD,CLE,316,6,15,0,,0,0,0,0,0,89
2007,1,10,3,1206,1210,1416,1427,XE,2715,N26545,70,77,54,-11,-4,ORD,CLE,316,5,11,0,,0,0,0,0,0,0
2007,1,16,2,1528,1500,1842,1750,XE,2836,N14117,194,170,147,52,28,ORD,IAH,925,29,18,0,,0,0,0,24,0,28
2007,1,7,7,1321,1325,1536,1547,XE,3020,N13903,75,82,56,-11,-4,ORD,CLE,316,8,11,0,,0,0,0,0,0,0
2007,1,26,5,1847,1745,2104,2003,XE,2023,N12564,77,78,47,61,62,ORD,CLE,316,5,25,0,,0,0,0,0,0,61
2007,1,31,3,1949,2000,2200,2211,XE,2701,N27506,71,71,46,-11,-11,ORD,CLE,316,5,20,0,,0,0,0,0,0,0
2007,1,30,2,1857,1900,2207,2220,XE,1206,N16911,130,140,102,-13,-3,ORD,EWR,719,6,22,0,,0,0,0,0,0,0
2007,1,12,5,1733,1545,1944,1807,XE,2134,N19966,71,82,51,97,108,ORD,CLE,316,8,12,0,,0,0,0,2,0,95
2007,1,24,3,816,825,1028,1045,XE,2728,N21129,72,80,54,-17,-9,ORD,CLE,316,7,11,0,,0,0,0,0,0,0
2007,1,30,2,555,602,819,820,XE,2508,N16511,84,78,60,-1,-7,ORD,CLE,316,10,14,0,,0,0,0,0,0,0
2007,1,22,1,1204,1210,1506,1457,XE,2068,N14158,182,167,154,9,-6,ORD,IAH,925,13,15,0,,0,0,0,0,0,0
2007,1,26,5,1828,1800,2135,2120,XE,1285,N34111,127,140,87,15,28,ORD,EWR,719,7,33,0,,0,0,0,15,0,0
2007,1,7,7,659,700,1010,950,XE,2957,N16911,191,170,167,20,-1,ORD,IAH,925,8,16,0,,0,0,0,20,0,0
2007,1,28,7,1917,1745,2143,2003,XE,2023,N16561,86,78,56,100,92,ORD,CLE,316,8,22,0,,0,0,0,8,0,92
2007,1,11,4,1058,1100,1408,1414,XE,1202,N11106,130,134,97,-6,-2,ORD,EWR,719,9,24,0,,0,0,0,0,0,0
2007,1,26,5,1508,1500,1740,1750,XE,2836,N16147,152,170,132,-10,8,ORD,IAH,925,8,12,0,,0,0,0,0,0,0
2007,1,21,7,1955,1800,2248,2120,XE,1285,N16149,113,140,86,88,115,ORD,EWR,719,12,15,0,,0,0,6,0,0,82
2007,1,12,5,1855,1900,2208,2220,XE,1206,N12157,133,140,97,-12,-5,ORD,EWR,719,11,25,0,,0,0,0,0,0,0
2007,1,9,2,1903,1800,2212,2120,XE,1285,N25134,129,140,97,52,63,ORD,EWR,719,7,25,0,,0,0,0,0,0,52
2007,1,6,6,908,915,1202,1159,XE,2957,N17138,174,164,148,3,-7,ORD,IAH,925,12,14,0,,0,0,0,0,0,0
2007,1,22,1,1106,1100,1415,1414,XE,1202,N11192,129,134,101,1,6,ORD,EWR,719,11,17,0,,0,0,0,0,0,0
2007,1,31,3,553,602,819,820,XE,2508,N14508,86,78,53,-1,-9,ORD,CLE,316,8,25,0,,0,0,0,0,0,0
2007,1,26,5,1856,1900,2214,2220,XE,1206,N13994,138,140,91,-6,-4,ORD,EWR,719,10,37,0,,0,0,0,0,0,0
2007,1,1,1,918,920,1215,1215,YV,7226,N507MJ,117,115,93,0,-2,ORD,ATL,606,3,21,0,,0,0,0,0,0,0
2007,1,1,1,1646,1450,1937,1753,YV,7450,N516LR,111,123,92,104,116,ORD,BDL,783,5,14,0,,0,0,0,0,0,104
2007,1,1,1,1110,1046,1250,1235,YV,7153,N653ML,100,109,77,15,24,ORD,BHM,584,6,17,0,,0,0,0,0,0,15
2007,1,1,1,1510,1400,1640,1549,YV,7350,N17156,90,109,72,51,70,ORD,BHM,584,5,13,0,,0,0,0,0,0,51
2007,1,1,1,942,945,1018,1037,YV,7301,N75983,36,52,24,-19,-3,ORD,BMI,116,3,9,0,,0,0,0,0,0,0
2007,1,1,1,1400,1358,1445,1450,YV,7307,N17217,45,52,26,-5,2,ORD,BMI,116,4,15,0,,0,0,0,0,0,0
2007,1,1,1,1744,1647,1827,1738,YV,7308,N17217,43,51,28,49,57,ORD,BMI,116,4,11,0,,0,0,0,0,0,49
2007,1,1,1,2138,2125,2221,2217,YV,7309,N715SF,43,52,25,4,13,ORD,BMI,116,4,14,0,,0,0,0,0,0,0
2007,1,1,1,1113,1118,1231,1248,YV,7120,N75987,78,90,59,-17,-5,ORD,BNA,409,4,15,0,,0,0,0,0,0,0
2007,1,1,1,2144,2100,2259,2231,YV,7202,N592ML,75,91,60,28,44,ORD,BNA,409,4,11,0,,0,0,0,0,0,28
2007,1,1,1,1850,1820,2003,1950,YV,7238,N77195,73,90,55,13,30,ORD,BNA,409,3,15,0,,0,0,0,0,0,0
2007,1,1,1,1336,1331,1447,1501,YV,7478,N513MJ,71,90,56,-14,5,ORD,BNA,409,5,10,0,,0,0,0,0,0,0
2007,1,1,1,1556,1600,1823,1831,YV,7466,N501MJ,87,91,66,-8,-4,ORD,BUF,473,3,18,0,,0,0,0,0,0,0
2007,1,1,1,1416,1416,1701,1714,YV,7126,N27172,105,118,89,-13,0,ORD,CAE,666,3,13,0,,0,0,0,0,0,0
2007,1,1,1,1853,1825,2130,2131,YV,7188,N27191,97,126,86,-1,28,ORD,CAE,666,4,7,0,,0,0,0,0,0,0
2007,1,1,1,1635,1635,1915,1940,YV,7230,N511MJ,100,125,85,-25,0,ORD,CAE,666,2,13,0,,0,0,0,0,0,0
2007,1,1,1,1005,910,1250,1208,YV,7300,N77195,105,118,83,42,55,ORD,CAE,666,10,12,0,,0,0,0,0,0,42
2007,1,1,1,1439,1426,1650,1643,YV,7352,N77195,71,77,48,7,13,ORD,CAK,344,5,18,0,,0,0,0,0,0,0
2007,1,1,1,1047,1056,1351,1406,YV,7078,N75998,124,130,101,-15,-9,ORD,CHS,760,3,20,0,,0,0,0,0,0,0
2007,1,1,1,2206,1935,110,2241,YV,7216,N506MJ,124,126,97,149,151,ORD,CHS,760,7,20,0,,0,149,0,0,0,0
2007,1,1,1,856,900,1154,1206,YV,7220,N508MJ,118,126,103,-12,-4,ORD,CHS,760,4,11,0,,0,0,0,0,0,0
2007,1,1,1,825,828,911,933,YV,7196,N715SF,46,65,33,-22,-3,ORD,CID,196,3,10,0,,0,0,0,0,0,0
2007,1,1,1,2340,2000,28,2101,YV,7210,N75995,48,61,36,207,220,ORD,CID,196,3,9,0,,0,0,0,0,0,207
2007,1,1,1,2330,2110,205,2357,YV,7248,N571ML,95,107,77,128,140,ORD,CLT,599,5,13,0,,0,0,0,0,0,128
2007,1,1,1,1042,1040,1332,1325,YV,7296,N501MJ,110,105,90,7,2,ORD,CLT,599,7,13,0,,0,0,0,0,0,0
2007,1,1,1,1843,1825,2122,2117,YV,7410,N513MJ,99,112,82,5,18,ORD,CLT,599,4,13,0,,0,0,0,0,0,0
2007,1,1,1,1445,1445,1540,1550,YV,7109,N27191,55,65,38,-10,0,ORD,CWA,213,6,11,0,,0,0,0,0,0,0
2007,1,1,1,2220,2225,2335,2343,YV,7204,N653ML,75,78,50,-8,-5,ORD,DSM,299,5,20,0,,0,0,0,0,0,0
2007,1,1,1,1944,1855,2108,2013,YV,7212,N154SF,84,78,50,55,49,ORD,DSM,299,12,22,0,,0,0,0,0,0,55
2007,1,1,1,1315,1312,1500,1511,YV,7131,N649BR,45,59,28,-11,3,ORD,FWA,157,3,14,0,,0,0,0,0,0,0
2007,1,1,1,1305,1310,1353,1409,YV,7124,N75983,48,59,35,-16,-5,ORD,GRB,174,2,11,0,,0,0,0,0,0,0
2007,1,1,1,855,900,1146,1149,YV,7180,N27172,111,109,90,-3,-5,ORD,GSO,590,3,18,0,,0,0,0,0,0,0
2007,1,1,1,1723,1615,1954,1912,YV,7324,N649BR,91,117,74,42,68,ORD,GSO,590,2,15,0,,0,0,0,0,0,42
2007,1,1,1,1642,1640,1919,1927,YV,7139,N75998,97,107,76,-8,2,ORD,GSP,577,6,15,0,,0,0,0,0,0,0
2007,1,1,1,1010,900,1245,1147,YV,7172,N17156,95,107,76,58,70,ORD,GSP,577,7,12,0,,0,0,0,0,0,58
2007,1,1,1,1356,1359,1628,1646,YV,7362,N77181,92,107,75,-18,-3,ORD,GSP,577,3,14,0,,0,0,0,0,0,0
2007,1,1,1,2010,1925,2243,2212,YV,7482,N17217,93,107,73,31,45,ORD,GSP,577,3,17,0,,0,0,0,0,0,31
2007,1,1,1,1804,1555,2112,1917,YV,7092,N75995,128,142,108,115,129,ORD,JAX,865,3,17,0,,0,0,0,0,0,115
2007,1,1,1,753,755,1112,1112,YV,7104,N515MJ,139,137,127,0,-2,ORD,JAX,865,3,9,0,,0,0,0,0,0,0
2007,1,1,1,2049,2050,6,16,YV,7472,N508MJ,137,146,111,-10,-1,ORD,JAX,865,4,22,0,,0,0,0,0,0,0
2007,1,1,1,1058,1047,1254,1247,YV,7102,N17217,56,60,34,7,11,ORD,LAN,179,4,18,0,,0,0,0,0,0,0
